kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,lokasi_rw,jumlah_kk,satuan,tahun,karang_taruna
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,12,272,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,13,785,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,1,-,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,1,1372,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,2,1417,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,3,158,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,4,105,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,5,681,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,6,1166,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,7,598,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,8,658,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,9,233,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,10,483,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,11,2,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,12,1,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,SUKAHAJI,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,1,-,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,1,175,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,2,832,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,3,1162,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,4,1095,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,5,340,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,6,342,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,7,767,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,8,418,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,9,669,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,10,361,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,11,592,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,MARGAHAYU UTARA,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,1,-,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,1,150,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,2,381,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,3,425,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,4,226,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,5,457,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,6,326,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,7,881,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,8,169,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,9,569,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,MARGASUKA,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,1,-,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,1,638,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,2,783,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,3,494,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,4,847,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,5,655,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,6,3,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273020002,CIRANGRANG,32.73.04,BOJONGLOA KALER,32.73.03.1006,CIRANGRANG,1,-,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,1,1194,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,2,448,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,3,357,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,4,1202,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,5,475,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,6,411,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,7,1165,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,8,703,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,9,568,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,10,694,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,11,707,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,12,1346,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,18,1,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,KOPO,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,600,1,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,1,1254,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,2,1112,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,3,142,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,4,1106,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,5,1437,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,6,860,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,7,159,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,8,1,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,12,1,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,1,564,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,2,723,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,3,1367,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,4,765,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,5,1097,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,6,830,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,7,127,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,8,1087,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,9,807,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,10,680,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,JAMIKA,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,11,673,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,1,1072,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,2,524,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,3,531,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,4,580,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,5,575,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,6,1038,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,7,671,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,8,2,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,1,439,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,2,293,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,3,385,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,4,576,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,5,849,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,6,102,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,7,477,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,8,1077,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,9,1041,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,SUKA ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,10,627,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,1,295,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,2,439,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,3,498,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,4,679,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,5,362,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,6,1008,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,7,904,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,8,807,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,9,476,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,10,422,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,11,499,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,MALEBER,32.73.05,ANDIR,32.73.05.1001,MALEBER,1,1,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,1,653,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,2,559,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,3,646,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,4,405,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,5,472,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,6,411,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,7,810,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,8,483,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,9,268,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,10,515,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,11,667,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,1,892,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,2,257,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,3,655,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,4,466,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,5,419,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,6,761,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,7,601,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,8,782,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,9,625,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,10,696,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,1,1,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,KEBON JERUK,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,1,455,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,KEBON JERUK,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,2,383,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,KEBON JERUK,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,3,503,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,KEBON JERUK,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,4,120,ORANG,2019,7
